Date,Volume,avg_price
2012-08-01,308129200.0,29.489291657446262
2012-09-01,469561900.0,28.86540458461107
2012-10-01,293829600.0,28.779062186400814
2012-11-01,261448200.0,28.194848234914787
2012-12-01,269626400.0,28.284493370491468
2013-01-01,302757300.0,28.59974336832758
2013-02-01,324939300.0,29.06494007927538
2013-03-01,288428800.0,30.429764625103132
2013-04-01,317772200.0,32.036362447319306
2013-05-01,288223000.0,32.303553639570815
2013-06-01,305808000.0,31.250272861785632
2013-07-01,260921100.0,31.48576377031412
2013-08-01,296801300.0,30.62794158543508
2013-09-01,300960000.0,30.187339052899823
2013-10-01,378979000.0,30.159447385364803
2013-11-01,267950200.0,31.4594645305592
2013-12-01,301144500.0,31.74311957281005
2014-01-01,289400900.0,31.225007097494363
2014-02-01,385231900.0,30.022673322131965
2014-03-01,349073700.0,30.406307392873586
2014-04-01,382724700.0,31.619910901165085
2014-05-01,213626400.0,32.480964123756756
2014-06-01,281955100.0,32.94337281411057
2014-07-01,282905200.0,32.861788620394265
2014-08-01,247865300.0,32.45614618548942
2014-09-01,314829200.0,33.733346795404316
2014-10-01,529864600.0,34.375560637402856
2014-11-01,254105000.0,35.030952606831015
2014-12-01,326860800.0,34.45022938230359
2015-01-01,293092200.0,34.60096449054899
2015-02-01,291647700.0,34.446167383271074
2015-03-01,370738500.0,33.77402292800231
2015-04-01,284020300.0,33.56138746363304
2015-05-01,230592600.0,33.713358214387625
2015-06-01,288290300.0,33.076717210232175
2015-07-01,268100000.0,33.469689142953754
2015-08-01,342886000.0,32.637296829245436
2015-09-01,347283900.0,32.33084261985088
2015-10-01,366307300.0,34.758000671995
2015-11-01,252129100.0,35.48064689291709
2015-12-01,286672000.0,36.14840956984087
2016-01-01,317920800.0,35.36129045748415
2016-02-01,304133400.0,36.232591933627425
2016-03-01,347238100.0,37.90363322328571
2016-04-01,317337800.0,38.17801199943699
2016-05-01,230295800.0,38.11014687241626
2016-06-01,265492600.0,37.893807638779144
2016-07-01,235959400.0,38.06043663341762
2016-08-01,235118300.0,37.36369022258077
2016-09-01,251007200.0,36.62420120465707
2016-10-01,264839100.0,36.38473839200867
2016-11-01,316557000.0,35.91069289349767
2016-12-01,283871000.0,35.67974882535043
2017-01-01,240343500.0,36.044795772494226
2017-02-01,333983800.0,35.79708102326701
2017-03-01,339185400.0,36.69668066714485
2017-04-01,232465400.0,37.730825475748745
2017-05-01,250453800.0,38.93210829117055
2017-06-01,241609300.0,39.76949447427172
2017-07-01,195369200.0,40.039323171359385
2017-08-01,208673800.0,40.48578090877427
2017-09-01,197449400.0,40.384107953931625
2017-10-01,192361800.0,40.78564433553812
2017-11-01,217681900.0,41.217822989894096
2017-12-01,207945400.0,41.05713798888334
2018-01-01,256417300.0,42.20709140190851
2018-02-01,292809500.0,40.3923139025339
2018-03-01,278776900.0,39.23337456482808
2018-04-01,256838800.0,39.39843986035589
2018-05-01,252954800.0,38.39693041394724
2018-06-01,259306900.0,39.64314243683535
2018-07-01,207676200.0,41.26266967446636
2018-08-01,231152100.0,41.72444882749721
2018-09-01,193542300.0,41.697010281959365
2018-10-01,326355300.0,42.572720915784245
2018-11-01,279957400.0,45.2516744682581
2018-12-01,308108600.0,44.69397045123377
2019-01-01,290752700.0,44.20598991764271
2019-02-01,388570200.0,43.85279404194828
2019-03-01,363961200.0,42.53757889252506
2019-04-01,238015200.0,44.63878482765455
2019-05-01,258269900.0,45.45917902407486
2019-06-01,248586800.0,47.451562781495326
2019-07-01,257685900.0,49.891342351848024
2019-08-01,271904100.0,50.429943246104116
2019-09-01,216515600.0,51.75754063545406
2019-10-01,245853900.0,51.498236717914565
2019-11-01,226002600.0,50.598765205426645
2019-12-01,230590700.0,51.92605968242714
2020-01-01,286856700.0,54.26105594249434
2020-02-01,245603500.0,53.561040319502105
2020-03-01,693439800.0,45.678625607761774
2020-04-01,395217800.0,44.27031023384648
2020-05-01,382777000.0,43.84952051894359
2020-06-01,399229500.0,45.21346467458492
2020-07-01,369300300.0,45.44364415206554
2020-08-01,252190900.0,46.995689892732145
2020-09-01,341640700.0,48.65998345927636
2020-10-01,292194600.0,48.62582302678194
2020-11-01,339327300.0,50.60864525843275
2020-12-01,303488400.0,52.84514955780101
